playerOne,gamesWon,gamesLost,gamesPlayed,winRatio,lane,playerTwo
Bard,205,203,408,50.2450980392157,UTILITY,Ashe
Belveth,2,5,7,28.5714285714286,UTILITY,Ashe
Blitzcrank,498,452,950,52.4210526315789,UTILITY,Ashe
Brand,390,432,822,47.4452554744526,UTILITY,Ashe
Braum,152,151,303,50.1650165016502,UTILITY,Ashe
Caitlyn,3,7,10,30,UTILITY,Ashe
Camille,3,6,9,33.3333333333333,UTILITY,Ashe
Cassiopeia,2,2,4,50,UTILITY,Ashe
Chogath,9,13,22,40.9090909090909,UTILITY,Ashe
Corki,1,2,3,33.3333333333333,UTILITY,Ashe
Darius,3,6,9,33.3333333333333,UTILITY,Ashe
Diana,2,3,5,40,UTILITY,Ashe
Draven,2,3,5,40,UTILITY,Ashe
DrMundo,6,3,9,66.6666666666667,UTILITY,Ashe
Ekko,8,1,9,88.8888888888889,UTILITY,Ashe
Elise,6,5,11,54.5454545454545,UTILITY,Ashe
Evelynn,0,2,2,0,UTILITY,Ashe
Ezreal,6,23,29,20.6896551724138,UTILITY,Ashe
Fiddlesticks,23,34,57,40.3508771929825,UTILITY,Ashe
Fizz,2,2,4,50,UTILITY,Ashe
Galio,36,37,73,49.3150684931507,UTILITY,Ashe
Gangplank,2,3,5,40,UTILITY,Ashe
Garen,3,3,6,50,UTILITY,Ashe
Gnar,1,1,2,50,UTILITY,Ashe
Gragas,28,34,62,45.1612903225806,UTILITY,Ashe
Gwen,1,0,1,100,UTILITY,Ashe
Heimerdinger,21,19,40,52.5,UTILITY,Ashe
Illaoi,2,2,4,50,UTILITY,Ashe
Irelia,0,1,1,0,UTILITY,Ashe
Ivern,14,26,40,35,UTILITY,Ashe
Janna,431,383,814,52.948402948403,UTILITY,Ashe
JarvanIV,12,15,27,44.4444444444444,UTILITY,Ashe
Jax,4,2,6,66.6666666666667,UTILITY,Ashe
Jayce,1,3,4,25,UTILITY,Ashe
Jhin,2,2,4,50,UTILITY,Ashe
Jinx,4,0,4,100,UTILITY,Ashe
Kaisa,2,4,6,33.3333333333333,UTILITY,Ashe
Kalista,0,1,1,0,UTILITY,Ashe
Karma,441,454,895,49.2737430167598,UTILITY,Ashe
Karthus,10,4,14,71.4285714285714,UTILITY,Ashe
Katarina,4,3,7,57.1428571428571,UTILITY,Ashe
Kayle,4,2,6,66.6666666666667,UTILITY,Ashe
Kennen,1,4,5,20,UTILITY,Ashe
Khazix,1,2,3,33.3333333333333,UTILITY,Ashe
Kindred,0,1,1,0,UTILITY,Ashe
Kled,1,2,3,33.3333333333333,UTILITY,Ashe
KogMaw,1,4,5,20,UTILITY,Ashe
Leblanc,6,8,14,42.8571428571429,UTILITY,Ashe
LeeSin,7,9,16,43.75,UTILITY,Ashe
Leona,479,466,945,50.6878306878307,UTILITY,Ashe
Lillia,9,4,13,69.2307692307692,UTILITY,Ashe
Lissandra,5,7,12,41.6666666666667,UTILITY,Ashe
Lucian,0,2,2,0,UTILITY,Ashe
Lulu,877,858,1735,50.5475504322767,UTILITY,Ashe
Lux,827,867,1694,48.8193624557261,UTILITY,Ashe
Malphite,44,51,95,46.3157894736842,UTILITY,Ashe
Malzahar,8,10,18,44.4444444444444,UTILITY,Ashe
Maokai,79,73,152,51.9736842105263,UTILITY,Ashe
MasterYi,11,11,22,50,UTILITY,Ashe
MissFortune,102,137,239,42.6778242677824,UTILITY,Ashe
MonkeyKing,2,2,4,50,UTILITY,Ashe
Mordekaiser,3,2,5,60,UTILITY,Ashe
Morgana,673,694,1367,49.2318946598391,UTILITY,Ashe
Nami,817,847,1664,49.0985576923077,UTILITY,Ashe
Nasus,5,9,14,35.7142857142857,UTILITY,Ashe
Nautilus,557,495,1052,52.9467680608365,UTILITY,Ashe
Neeko,49,39,88,55.6818181818182,UTILITY,Ashe
Nidalee,14,20,34,41.1764705882353,UTILITY,Ashe
Nilah,2,0,2,100,UTILITY,Ashe
Nocturne,1,0,1,100,UTILITY,Ashe
Nunu,6,9,15,40,UTILITY,Ashe
Orianna,8,19,27,29.6296296296296,UTILITY,Ashe
Ornn,8,12,20,40,UTILITY,Ashe
Pantheon,169,202,371,45.5525606469003,UTILITY,Ashe
Poppy,12,14,26,46.1538461538462,UTILITY,Ashe
Pyke,728,750,1478,49.255751014885,UTILITY,Ashe
Qiyana,0,5,5,0,UTILITY,Ashe
Quinn,2,0,2,100,UTILITY,Ashe
Rakan,286,289,575,49.7391304347826,UTILITY,Ashe
Rammus,0,7,7,0,UTILITY,Ashe
RekSai,1,3,4,25,UTILITY,Ashe
Rell,118,133,251,47.0119521912351,UTILITY,Ashe
Renata,479,424,903,53.0454042081949,UTILITY,Ashe
Renekton,0,1,1,0,UTILITY,Ashe
Rengar,4,6,10,40,UTILITY,Ashe
Riven,1,6,7,14.2857142857143,UTILITY,Ashe
Rumble,1,3,4,25,UTILITY,Ashe
Ryze,0,1,1,0,UTILITY,Ashe
Samira,1,1,2,50,UTILITY,Ashe
Sejuani,10,11,21,47.6190476190476,UTILITY,Ashe
Senna,1021,1021,2042,50,UTILITY,Ashe
Seraphine,384,445,829,46.3208685162847,UTILITY,Ashe
Sett,14,26,40,35,UTILITY,Ashe
Shaco,68,71,139,48.9208633093525,UTILITY,Ashe
Shen,35,29,64,54.6875,UTILITY,Ashe
Shyvana,1,1,2,50,UTILITY,Ashe
Singed,10,12,22,45.4545454545455,UTILITY,Ashe
Sion,16,16,32,50,UTILITY,Ashe
Sivir,2,1,3,66.6666666666667,UTILITY,Ashe
Skarner,2,3,5,40,UTILITY,Ashe
Sona,282,243,525,53.7142857142857,UTILITY,Ashe
Soraka,496,491,987,50.2532928064843,UTILITY,Ashe
Swain,370,409,779,47.4967907573813,UTILITY,Ashe
Sylas,16,13,29,55.1724137931034,UTILITY,Ashe
Syndra,3,9,12,25,UTILITY,Ashe
TahmKench,65,59,124,52.4193548387097,UTILITY,Ashe
Taliyah,19,16,35,54.2857142857143,UTILITY,Ashe
Talon,1,4,5,20,UTILITY,Ashe
Taric,144,127,271,53.1365313653137,UTILITY,Ashe
Teemo,27,25,52,51.9230769230769,UTILITY,Ashe
Thresh,607,645,1252,48.482428115016,UTILITY,Ashe
Tristana,1,1,2,50,UTILITY,Ashe
Trundle,11,2,13,84.6153846153846,UTILITY,Ashe
TwistedFate,11,5,16,68.75,UTILITY,Ashe
Twitch,57,62,119,47.8991596638655,UTILITY,Ashe
Udyr,3,3,6,50,UTILITY,Ashe
Urgot,1,3,4,25,UTILITY,Ashe
Varus,3,9,12,25,UTILITY,Ashe
Vayne,1,2,3,33.3333333333333,UTILITY,Ashe
Veigar,48,63,111,43.2432432432432,UTILITY,Ashe
Velkoz,175,172,347,50.4322766570605,UTILITY,Ashe
Vex,25,26,51,49.0196078431373,UTILITY,Ashe
Vi,2,3,5,40,UTILITY,Ashe
Viego,2,2,4,50,UTILITY,Ashe
Viktor,0,1,1,0,UTILITY,Ashe
Vladimir,1,1,2,50,UTILITY,Ashe
Volibear,5,4,9,55.5555555555556,UTILITY,Ashe
Warwick,5,3,8,62.5,UTILITY,Ashe
Xayah,0,1,1,0,UTILITY,Ashe
Xerath,337,311,648,52.0061728395062,UTILITY,Ashe
XinZhao,1,1,2,50,UTILITY,Ashe
Yasuo,6,9,15,40,UTILITY,Ashe
Yone,4,10,14,28.5714285714286,UTILITY,Ashe
Yorick,2,2,4,50,UTILITY,Ashe
Yuumi,916,806,1722,53.1939605110337,UTILITY,Ashe
Zac,25,17,42,59.5238095238095,UTILITY,Ashe
Zed,1,2,3,33.3333333333333,UTILITY,Ashe
Zeri,5,8,13,38.4615384615385,UTILITY,Ashe
Ziggs,8,18,26,30.7692307692308,UTILITY,Ashe
Zilean,272,246,518,52.5096525096525,UTILITY,Ashe
Zoe,26,19,45,57.7777777777778,UTILITY,Ashe
Zyra,378,368,746,50.6702412868633,UTILITY,Ashe
Aatrox,5,11,16,31.25,TOP,AurelionSol
Akali,4,5,9,44.4444444444444,TOP,AurelionSol
Akshan,3,3,6,50,TOP,AurelionSol
Brand,1,0,1,100,TOP,AurelionSol
Camille,7,2,9,77.7777777777778,TOP,AurelionSol
Chogath,4,1,5,80,TOP,AurelionSol
Darius,10,8,18,55.5555555555556,TOP,AurelionSol
Draven,2,0,2,100,TOP,AurelionSol
DrMundo,2,4,6,33.3333333333333,TOP,AurelionSol
Fiora,11,7,18,61.1111111111111,TOP,AurelionSol
Galio,2,0,2,100,TOP,AurelionSol
Gangplank,10,16,26,38.4615384615385,TOP,AurelionSol
Garen,8,7,15,53.3333333333333,TOP,AurelionSol
Gnar,1,2,3,33.3333333333333,TOP,AurelionSol
Gragas,3,3,6,50,TOP,AurelionSol
Graves,1,1,2,50,TOP,AurelionSol
Gwen,1,5,6,16.6666666666667,TOP,AurelionSol
Heimerdinger,0,1,1,0,TOP,AurelionSol
Illaoi,1,3,4,25,TOP,AurelionSol
Irelia,6,4,10,60,TOP,AurelionSol
Janna,1,0,1,100,TOP,AurelionSol
Jax,14,3,17,82.3529411764706,TOP,AurelionSol
Jayce,6,2,8,75,TOP,AurelionSol
Karma,1,0,1,100,TOP,AurelionSol
Karthus,1,1,2,50,TOP,AurelionSol
Kassadin,1,0,1,100,TOP,AurelionSol
Katarina,1,2,3,33.3333333333333,TOP,AurelionSol
Kayle,7,4,11,63.6363636363636,TOP,AurelionSol
Kayn,0,1,1,0,TOP,AurelionSol
Kennen,1,2,3,33.3333333333333,TOP,AurelionSol
Kled,1,6,7,14.2857142857143,TOP,AurelionSol
LeeSin,1,0,1,100,TOP,AurelionSol
Lillia,0,5,5,0,TOP,AurelionSol
Lissandra,1,0,1,100,TOP,AurelionSol
Lux,1,0,1,100,TOP,AurelionSol
Malphite,3,4,7,42.8571428571429,TOP,AurelionSol
MasterYi,0,2,2,0,TOP,AurelionSol
MonkeyKing,4,1,5,80,TOP,AurelionSol
Mordekaiser,8,16,24,33.3333333333333,TOP,AurelionSol
Nasus,7,6,13,53.8461538461538,TOP,AurelionSol
Nautilus,0,2,2,0,TOP,AurelionSol
Neeko,1,1,2,50,TOP,AurelionSol
Olaf,1,2,3,33.3333333333333,TOP,AurelionSol
Orianna,0,1,1,0,TOP,AurelionSol
Ornn,4,3,7,57.1428571428571,TOP,AurelionSol
Pantheon,4,1,5,80,TOP,AurelionSol
Poppy,0,3,3,0,TOP,AurelionSol
Qiyana,0,2,2,0,TOP,AurelionSol
Quinn,3,1,4,75,TOP,AurelionSol
Renekton,6,2,8,75,TOP,AurelionSol
Rengar,0,1,1,0,TOP,AurelionSol
Riven,9,3,12,75,TOP,AurelionSol
Rumble,2,1,3,66.6666666666667,TOP,AurelionSol
Ryze,1,1,2,50,TOP,AurelionSol
Samira,1,0,1,100,TOP,AurelionSol
Sett,12,10,22,54.5454545454545,TOP,AurelionSol
Shaco,1,0,1,100,TOP,AurelionSol
Shen,3,3,6,50,TOP,AurelionSol
Shyvana,0,2,2,0,TOP,AurelionSol
Singed,3,0,3,100,TOP,AurelionSol
Sion,8,5,13,61.5384615384615,TOP,AurelionSol
Sona,1,0,1,100,TOP,AurelionSol
Swain,1,2,3,33.3333333333333,TOP,AurelionSol
Sylas,2,2,4,50,TOP,AurelionSol
TahmKench,4,5,9,44.4444444444444,TOP,AurelionSol
Talon,1,0,1,100,TOP,AurelionSol
Teemo,13,5,18,72.2222222222222,TOP,AurelionSol
Thresh,1,0,1,100,TOP,AurelionSol
Trundle,1,2,3,33.3333333333333,TOP,AurelionSol
Tryndamere,8,4,12,66.6666666666667,TOP,AurelionSol
Udyr,1,0,1,100,TOP,AurelionSol
Urgot,3,2,5,60,TOP,AurelionSol
Vayne,1,3,4,25,TOP,AurelionSol
Veigar,1,0,1,100,TOP,AurelionSol
Viego,1,0,1,100,TOP,AurelionSol
Vladimir,0,3,3,0,TOP,AurelionSol
Volibear,4,5,9,44.4444444444444,TOP,AurelionSol
Warwick,1,4,5,20,TOP,AurelionSol
Xerath,1,0,1,100,TOP,AurelionSol
Yasuo,4,8,12,33.3333333333333,TOP,AurelionSol
Yone,10,5,15,66.6666666666667,TOP,AurelionSol
Yorick,3,4,7,42.8571428571429,TOP,AurelionSol
Zac,0,1,1,0,TOP,AurelionSol
Zed,1,1,2,50,TOP,AurelionSol
Zeri,1,0,1,100,TOP,AurelionSol
Amumu,2,0,2,100,JUNGLE,AurelionSol
Belveth,1,0,1,100,JUNGLE,AurelionSol
Darius,2,1,3,66.6666666666667,JUNGLE,AurelionSol
Diana,2,3,5,40,JUNGLE,AurelionSol
Elise,1,0,1,100,JUNGLE,AurelionSol
Evelynn,1,0,1,100,JUNGLE,AurelionSol
Fiddlesticks,1,0,1,100,JUNGLE,AurelionSol
Gangplank,1,0,1,100,JUNGLE,AurelionSol
Graves,1,0,1,100,JUNGLE,AurelionSol
Gwen,1,0,1,100,JUNGLE,AurelionSol
Ivern,1,0,1,100,JUNGLE,AurelionSol
Karthus,0,1,1,0,JUNGLE,AurelionSol
Kayn,4,3,7,57.1428571428571,JUNGLE,AurelionSol
Khazix,1,0,1,100,JUNGLE,AurelionSol
LeeSin,3,4,7,42.8571428571429,JUNGLE,AurelionSol
Lillia,3,0,3,100,JUNGLE,AurelionSol
